user_id,device,country,campaign_name,channel,signup_date,first_purchase_date,total_purchases,lifetime_value,customer_segment
8148,mobile,UK,Organic Search,Organic,2025-12-02,,0,0.0,Non-Purchaser
8149,desktop,USA,Organic Search,Organic,2025-07-24,,0,0.0,Non-Purchaser
8150,desktop,Australia,Instagram Influencer,Instagram,2025-07-18,2025-07-19,1,164.76,One-time Buyer
8151,desktop,USA,Email Newsletter,Email,2025-08-16,,0,0.0,Non-Purchaser
8152,desktop,USA,Google Search - Generic,Google Ads,2025-10-14,2025-11-02,1,149.93,One-time Buyer
8153,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-07-07,,0,0.0,Non-Purchaser
8154,mobile,Canada,Instagram Influencer,Instagram,2025-12-22,,0,0.0,Non-Purchaser
8155,mobile,UK,Facebook Ads - Retargeting,Facebook,2025-10-05,2025-11-15,1,13.28,One-time Buyer
8156,mobile,USA,Google Search - Brand,Google Ads,2025-07-13,,0,0.0,Non-Purchaser
8157,desktop,USA,Direct Traffic,Direct,2025-09-14,,0,0.0,Non-Purchaser
8158,mobile,Canada,Organic Search,Organic,2025-07-30,2025-07-30,1,41.55,One-time Buyer
8159,mobile,USA,Instagram Influencer,Instagram,2025-08-01,,0,0.0,Non-Purchaser
8160,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-10-02,,0,0.0,Non-Purchaser
8161,desktop,UK,Email Newsletter,Email,2025-12-31,2025-12-31,1,256.48,One-time Buyer
8162,desktop,India,Google Search - Brand,Google Ads,2025-07-09,2025-07-13,2,322.66999999999996,Repeat Customer
8163,desktop,USA,Organic Search,Organic,2025-08-03,2025-08-08,1,72.34,One-time Buyer
8164,desktop,USA,Organic Search,Organic,2025-08-10,,0,0.0,Non-Purchaser
8165,desktop,India,Organic Search,Organic,2025-07-29,2025-08-19,1,47.84,One-time Buyer
8166,mobile,USA,Email Newsletter,Email,2025-07-28,,0,0.0,Non-Purchaser
8167,tablet,UK,Google Search - Generic,Google Ads,2025-07-04,,0,0.0,Non-Purchaser
8168,mobile,Australia,YouTube Ads,YouTube,2025-09-09,2025-09-27,1,36.84,One-time Buyer
8169,mobile,India,Google Search - Brand,Google Ads,2025-08-04,,0,0.0,Non-Purchaser
8170,mobile,USA,YouTube Ads,YouTube,2025-07-14,2025-07-14,1,110.76,One-time Buyer
8171,desktop,USA,Organic Search,Organic,2025-10-12,,0,0.0,Non-Purchaser
8172,desktop,USA,Instagram Influencer,Instagram,2025-10-07,,0,0.0,Non-Purchaser
8173,mobile,Australia,Organic Search,Organic,2025-08-10,,0,0.0,Non-Purchaser
8174,mobile,Australia,Instagram Influencer,Instagram,2025-07-22,,0,0.0,Non-Purchaser
8175,desktop,USA,Organic Search,Organic,2025-08-31,,0,0.0,Non-Purchaser
8176,desktop,Canada,Facebook Ads - Retargeting,Facebook,2025-07-21,2025-08-04,1,117.49,One-time Buyer
8177,mobile,India,YouTube Ads,YouTube,2025-07-17,,0,0.0,Non-Purchaser
8178,mobile,USA,Google Search - Generic,Google Ads,2025-09-18,,0,0.0,Non-Purchaser
8179,desktop,USA,Organic Search,Organic,2025-07-03,,0,0.0,Non-Purchaser
8180,mobile,USA,Google Search - Generic,Google Ads,2025-07-07,2025-07-08,1,226.41,One-time Buyer
8181,desktop,USA,Organic Search,Organic,2025-07-01,2025-07-08,1,20.42,One-time Buyer
8182,mobile,India,Organic Search,Organic,2025-07-11,,0,0.0,Non-Purchaser
8183,mobile,India,Organic Search,Organic,2025-07-05,,0,0.0,Non-Purchaser
8184,mobile,USA,Google Search - Brand,Google Ads,2025-12-31,,0,0.0,Non-Purchaser
8185,mobile,USA,Organic Search,Organic,2025-07-21,,0,0.0,Non-Purchaser
8186,mobile,USA,Google Search - Generic,Google Ads,2025-07-10,,0,0.0,Non-Purchaser
8187,mobile,Canada,Instagram Influencer,Instagram,2025-07-17,,0,0.0,Non-Purchaser
8188,desktop,UK,Facebook Ads - Retargeting,Facebook,2025-12-15,2025-12-28,1,102.98,One-time Buyer
8189,mobile,UK,YouTube Ads,YouTube,2025-08-14,2025-08-27,1,36.05,One-time Buyer
8190,desktop,UK,Organic Search,Organic,2025-07-28,,0,0.0,Non-Purchaser
8191,mobile,USA,Organic Search,Organic,2025-11-04,,0,0.0,Non-Purchaser
8192,desktop,UK,YouTube Ads,YouTube,2025-07-31,,0,0.0,Non-Purchaser
8193,mobile,Australia,Instagram Influencer,Instagram,2025-07-25,,0,0.0,Non-Purchaser
8194,mobile,USA,Google Search - Generic,Google Ads,2025-07-15,2025-07-18,1,186.06,One-time Buyer
8195,mobile,UK,Organic Search,Organic,2025-07-29,2025-07-30,1,41.91,One-time Buyer
8196,mobile,USA,YouTube Ads,YouTube,2025-07-24,2025-08-20,1,299.76,One-time Buyer
8197,desktop,UK,Organic Search,Organic,2025-09-07,,0,0.0,Non-Purchaser
8198,desktop,UK,Facebook Ads - Retargeting,Facebook,2025-07-21,2025-07-25,1,49.82,One-time Buyer
8199,desktop,UK,Instagram Influencer,Instagram,2025-08-22,,0,0.0,Non-Purchaser
8200,mobile,India,Google Search - Generic,Google Ads,2025-07-05,2025-08-07,1,77.85,One-time Buyer
8201,desktop,USA,Organic Search,Organic,2025-07-13,,0,0.0,Non-Purchaser
8202,desktop,UK,Google Search - Generic,Google Ads,2025-08-01,,0,0.0,Non-Purchaser
8203,tablet,USA,Organic Search,Organic,2025-12-16,,0,0.0,Non-Purchaser
8204,desktop,Canada,Facebook Ads - Retargeting,Facebook,2025-07-29,2025-08-02,1,278.73,One-time Buyer
8205,mobile,USA,Google Search - Brand,Google Ads,2025-09-05,2025-10-19,1,45.81,One-time Buyer
8206,mobile,India,Organic Search,Organic,2025-07-18,,0,0.0,Non-Purchaser
8207,mobile,USA,Email Newsletter,Email,2025-07-09,2025-07-11,1,79.69,One-time Buyer
8208,desktop,USA,Organic Search,Organic,2025-07-04,2025-07-13,1,295.12,One-time Buyer
8209,mobile,USA,Organic Search,Organic,2025-07-23,,0,0.0,Non-Purchaser
8210,desktop,Australia,Organic Search,Organic,2025-07-11,,0,0.0,Non-Purchaser
8211,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-07-12,,0,0.0,Non-Purchaser
8212,mobile,USA,Google Search - Generic,Google Ads,2025-09-26,2025-09-30,1,59.49,One-time Buyer
8213,mobile,USA,Google Search - Brand,Google Ads,2025-07-01,2025-08-03,1,401.75,One-time Buyer
8214,mobile,USA,Organic Search,Organic,2025-08-19,2025-09-05,1,72.77,One-time Buyer
8215,desktop,USA,Google Search - Generic,Google Ads,2025-07-30,,0,0.0,Non-Purchaser
8216,mobile,UK,Google Search - Brand,Google Ads,2025-08-13,,0,0.0,Non-Purchaser
8217,desktop,USA,Google Search - Generic,Google Ads,2025-08-20,,0,0.0,Non-Purchaser
8218,mobile,UK,Organic Search,Organic,2025-07-23,,0,0.0,Non-Purchaser
8219,mobile,USA,Organic Search,Organic,2025-07-22,,0,0.0,Non-Purchaser
8220,desktop,USA,Google Search - Brand,Google Ads,2025-09-19,,0,0.0,Non-Purchaser
8221,mobile,UK,Organic Search,Organic,2025-11-03,2025-11-05,2,487.46,Repeat Customer
8222,desktop,USA,Email Newsletter,Email,2025-07-14,,0,0.0,Non-Purchaser
8223,desktop,USA,Organic Search,Organic,2025-07-07,2025-08-20,1,96.84,One-time Buyer
8224,desktop,USA,YouTube Ads,YouTube,2025-11-17,,0,0.0,Non-Purchaser
8225,mobile,USA,Google Search - Brand,Google Ads,2025-07-27,,0,0.0,Non-Purchaser
8226,mobile,UK,YouTube Ads,YouTube,2025-08-18,,0,0.0,Non-Purchaser
8227,desktop,UK,Facebook Ads - Retargeting,Facebook,2025-07-28,2025-08-24,1,406.83,One-time Buyer
8228,desktop,UK,Organic Search,Organic,2025-07-09,2025-07-12,1,21.17,One-time Buyer
8229,desktop,USA,Direct Traffic,Direct,2025-08-24,,0,0.0,Non-Purchaser
8230,mobile,USA,Google Search - Brand,Google Ads,2025-08-15,,0,0.0,Non-Purchaser
8231,mobile,USA,YouTube Ads,YouTube,2025-07-14,,0,0.0,Non-Purchaser
8232,mobile,UK,Google Search - Generic,Google Ads,2025-08-06,,0,0.0,Non-Purchaser
8233,desktop,UK,Google Search - Brand,Google Ads,2025-10-06,,0,0.0,Non-Purchaser
8234,mobile,USA,YouTube Ads,YouTube,2025-08-24,,0,0.0,Non-Purchaser
8235,mobile,Canada,Organic Search,Organic,2025-07-07,,0,0.0,Non-Purchaser
8236,desktop,USA,Email Newsletter,Email,2025-08-18,,0,0.0,Non-Purchaser
8237,mobile,Australia,YouTube Ads,YouTube,2025-09-13,,0,0.0,Non-Purchaser
8238,mobile,USA,Email Newsletter,Email,2025-10-04,2025-10-16,1,146.84,One-time Buyer
8239,mobile,Canada,Facebook Ads - Retargeting,Facebook,2025-08-30,2025-08-30,2,319.97,Repeat Customer
8240,mobile,USA,Google Search - Brand,Google Ads,2025-07-11,,0,0.0,Non-Purchaser
8241,mobile,India,Google Search - Generic,Google Ads,2025-09-14,,0,0.0,Non-Purchaser
8242,mobile,USA,Instagram Influencer,Instagram,2025-09-08,,0,0.0,Non-Purchaser
8243,mobile,USA,Organic Search,Organic,2025-07-02,,0,0.0,Non-Purchaser
8244,mobile,USA,YouTube Ads,YouTube,2025-08-02,,0,0.0,Non-Purchaser
8245,mobile,Australia,Organic Search,Organic,2025-07-25,,0,0.0,Non-Purchaser
8246,desktop,Australia,Facebook Ads - Retargeting,Facebook,2025-09-06,,0,0.0,Non-Purchaser
8247,mobile,USA,Organic Search,Organic,2025-07-15,,0,0.0,Non-Purchaser
8248,mobile,UK,Organic Search,Organic,2025-08-24,,0,0.0,Non-Purchaser
8249,mobile,UK,Organic Search,Organic,2025-11-27,2025-12-06,1,343.75,One-time Buyer
8250,mobile,USA,Organic Search,Organic,2025-10-06,,0,0.0,Non-Purchaser
8251,mobile,USA,Organic Search,Organic,2025-12-03,2025-12-31,1,47.32,One-time Buyer
8252,mobile,Australia,Organic Search,Organic,2025-12-31,2025-12-31,1,272.94,One-time Buyer
8253,desktop,UK,Google Search - Generic,Google Ads,2025-07-01,,0,0.0,Non-Purchaser
8254,mobile,USA,Organic Search,Organic,2025-08-29,,0,0.0,Non-Purchaser
8255,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-08-02,2025-08-18,1,210.23,One-time Buyer
8256,mobile,USA,Google Search - Brand,Google Ads,2025-10-28,,0,0.0,Non-Purchaser
8257,mobile,UK,Google Search - Brand,Google Ads,2025-07-18,2025-07-22,1,117.66,One-time Buyer
8258,mobile,USA,Instagram Influencer,Instagram,2025-12-31,2025-12-31,1,26.26,One-time Buyer
8259,desktop,UK,Organic Search,Organic,2025-08-28,2025-10-16,1,42.3,One-time Buyer
8260,mobile,USA,Instagram Influencer,Instagram,2025-10-05,,0,0.0,Non-Purchaser
8261,mobile,USA,Google Search - Brand,Google Ads,2025-07-06,2025-07-20,2,145.29,Repeat Customer
8262,mobile,USA,Email Newsletter,Email,2025-07-13,,0,0.0,Non-Purchaser
8263,mobile,India,Email Newsletter,Email,2025-09-25,2025-09-26,1,19.3,One-time Buyer
8264,desktop,USA,Google Search - Generic,Google Ads,2025-07-02,,0,0.0,Non-Purchaser
8265,mobile,Canada,Organic Search,Organic,2025-10-12,2025-10-17,2,104.57,Repeat Customer
8266,desktop,USA,Organic Search,Organic,2025-07-01,,0,0.0,Non-Purchaser
8267,desktop,UK,Google Search - Generic,Google Ads,2025-09-04,2025-09-25,1,399.14,One-time Buyer
8268,mobile,USA,Instagram Influencer,Instagram,2025-07-28,2025-08-07,2,287.02,Repeat Customer
8269,mobile,Canada,Email Newsletter,Email,2025-08-27,2025-10-09,1,351.86,One-time Buyer
8270,desktop,India,Facebook Ads - Retargeting,Facebook,2025-09-11,,0,0.0,Non-Purchaser
8271,mobile,USA,Email Newsletter,Email,2025-07-26,,0,0.0,Non-Purchaser
8272,mobile,USA,Google Search - Brand,Google Ads,2025-07-07,,0,0.0,Non-Purchaser
8273,desktop,Canada,Google Search - Brand,Google Ads,2025-07-05,2025-07-10,1,359.66,One-time Buyer
8274,desktop,USA,Direct Traffic,Direct,2025-08-24,,0,0.0,Non-Purchaser
8275,desktop,UK,Organic Search,Organic,2025-08-14,2025-09-06,1,32.3,One-time Buyer
8276,desktop,USA,Google Search - Generic,Google Ads,2025-09-21,,0,0.0,Non-Purchaser
8277,mobile,UK,Organic Search,Organic,2025-08-13,,0,0.0,Non-Purchaser
8278,mobile,UK,Google Search - Brand,Google Ads,2025-08-03,,0,0.0,Non-Purchaser
8279,mobile,USA,Email Newsletter,Email,2025-07-31,2025-08-04,1,45.95,One-time Buyer
8280,desktop,UK,Instagram Influencer,Instagram,2025-07-02,2025-07-02,2,160.37,Repeat Customer
8281,tablet,USA,Organic Search,Organic,2025-07-25,,0,0.0,Non-Purchaser
8282,mobile,USA,Instagram Influencer,Instagram,2025-12-31,,0,0.0,Non-Purchaser
8283,mobile,USA,Instagram Influencer,Instagram,2025-11-04,,0,0.0,Non-Purchaser
8284,mobile,UK,Email Newsletter,Email,2025-07-25,,0,0.0,Non-Purchaser
8285,desktop,USA,Organic Search,Organic,2025-08-24,,0,0.0,Non-Purchaser
8286,mobile,Australia,Organic Search,Organic,2025-10-23,,0,0.0,Non-Purchaser
8287,mobile,Canada,Google Search - Brand,Google Ads,2025-08-05,2025-08-05,1,289.81,One-time Buyer
8288,tablet,USA,Organic Search,Organic,2025-07-02,,0,0.0,Non-Purchaser
8289,desktop,India,YouTube Ads,YouTube,2025-07-05,,0,0.0,Non-Purchaser
8290,mobile,USA,Organic Search,Organic,2025-08-13,,0,0.0,Non-Purchaser
8291,desktop,UK,Google Search - Generic,Google Ads,2025-12-31,2025-12-31,1,413.11,One-time Buyer
8292,mobile,USA,Email Newsletter,Email,2025-09-11,,0,0.0,Non-Purchaser
8293,mobile,Canada,Google Search - Generic,Google Ads,2025-07-05,2025-07-14,1,19.84,One-time Buyer
8294,mobile,Canada,Email Newsletter,Email,2025-07-13,,0,0.0,Non-Purchaser
8295,desktop,UK,Organic Search,Organic,2025-09-29,2025-09-30,2,291.98,Repeat Customer
8296,desktop,USA,Google Search - Brand,Google Ads,2025-10-21,2025-11-04,1,143.98,One-time Buyer
8297,mobile,USA,Google Search - Brand,Google Ads,2025-08-28,,0,0.0,Non-Purchaser
8298,tablet,USA,Google Search - Generic,Google Ads,2025-09-02,,0,0.0,Non-Purchaser
8299,mobile,USA,Google Search - Generic,Google Ads,2025-07-02,,0,0.0,Non-Purchaser
8300,desktop,USA,Email Newsletter,Email,2025-10-16,,0,0.0,Non-Purchaser
8301,desktop,Canada,Organic Search,Organic,2025-10-03,,0,0.0,Non-Purchaser
8302,mobile,India,Google Search - Brand,Google Ads,2025-07-19,2025-07-23,3,625.84,Repeat Customer
8303,mobile,USA,YouTube Ads,YouTube,2025-09-14,,0,0.0,Non-Purchaser
8304,desktop,USA,Instagram Influencer,Instagram,2025-07-15,,0,0.0,Non-Purchaser
8305,mobile,India,Facebook Ads - Retargeting,Facebook,2025-07-03,2025-07-08,1,81.15,One-time Buyer
8306,desktop,India,Instagram Influencer,Instagram,2025-07-14,,0,0.0,Non-Purchaser
8307,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-07-13,,0,0.0,Non-Purchaser
8308,desktop,USA,Direct Traffic,Direct,2025-07-26,2025-07-30,1,159.43,One-time Buyer
8309,mobile,Canada,Google Search - Brand,Google Ads,2025-08-03,2025-08-06,1,109.14,One-time Buyer
8310,mobile,Canada,Google Search - Generic,Google Ads,2025-08-13,2025-09-08,1,170.31,One-time Buyer
8311,mobile,USA,Direct Traffic,Direct,2025-08-09,,0,0.0,Non-Purchaser
8312,desktop,UK,Instagram Influencer,Instagram,2025-07-20,2025-08-05,1,16.07,One-time Buyer
8313,mobile,UK,Organic Search,Organic,2025-07-02,,0,0.0,Non-Purchaser
8314,mobile,USA,Organic Search,Organic,2025-08-26,,0,0.0,Non-Purchaser
8315,desktop,Canada,Facebook Ads - Retargeting,Facebook,2025-07-31,2025-08-12,1,33.2,One-time Buyer
8316,desktop,USA,Email Newsletter,Email,2025-07-22,2025-07-22,1,58.87,One-time Buyer
8317,mobile,Canada,Organic Search,Organic,2025-11-01,,0,0.0,Non-Purchaser
8318,tablet,UK,Instagram Influencer,Instagram,2025-09-22,,0,0.0,Non-Purchaser
8319,desktop,USA,YouTube Ads,YouTube,2025-10-27,,0,0.0,Non-Purchaser
8320,mobile,UK,Facebook Ads - Retargeting,Facebook,2025-08-11,2025-08-17,1,264.18,One-time Buyer
8321,mobile,Canada,Instagram Influencer,Instagram,2025-07-09,2025-07-23,1,176.74,One-time Buyer
8322,desktop,Australia,Google Search - Generic,Google Ads,2025-09-11,2025-09-13,1,25.69,One-time Buyer
8323,desktop,USA,Google Search - Brand,Google Ads,2025-07-15,2025-07-23,1,486.6,One-time Buyer
8324,mobile,USA,Organic Search,Organic,2025-08-05,2025-08-18,1,43.85,One-time Buyer
8325,mobile,Australia,Google Search - Generic,Google Ads,2025-07-05,2025-07-20,1,232.87,One-time Buyer
8326,mobile,UK,Google Search - Generic,Google Ads,2025-10-15,,0,0.0,Non-Purchaser
8327,mobile,Australia,Google Search - Generic,Google Ads,2025-07-09,,0,0.0,Non-Purchaser
8328,mobile,USA,Organic Search,Organic,2025-11-20,,0,0.0,Non-Purchaser
8329,mobile,USA,YouTube Ads,YouTube,2025-10-30,,0,0.0,Non-Purchaser
8330,desktop,USA,Email Newsletter,Email,2025-08-08,2025-08-09,3,546.11,Repeat Customer
8331,desktop,India,Google Search - Generic,Google Ads,2025-09-22,2025-10-02,1,29.54,One-time Buyer
8332,mobile,India,Facebook Ads - Retargeting,Facebook,2025-08-28,2025-09-07,1,24.03,One-time Buyer
8333,mobile,UK,Google Search - Brand,Google Ads,2025-10-08,2025-10-15,1,439.38,One-time Buyer
8334,mobile,USA,Email Newsletter,Email,2025-08-04,,0,0.0,Non-Purchaser
8335,mobile,USA,Google Search - Brand,Google Ads,2025-10-02,2025-10-24,1,123.67,One-time Buyer
8336,tablet,UK,Google Search - Generic,Google Ads,2025-08-07,,0,0.0,Non-Purchaser
8337,desktop,UK,Facebook Ads - Retargeting,Facebook,2025-12-20,,0,0.0,Non-Purchaser
8338,mobile,Canada,Direct Traffic,Direct,2025-08-10,,0,0.0,Non-Purchaser
8339,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-08-07,2025-08-30,1,401.78,One-time Buyer
8340,mobile,USA,Google Search - Brand,Google Ads,2025-10-02,,0,0.0,Non-Purchaser
8341,desktop,USA,Google Search - Generic,Google Ads,2025-10-14,,0,0.0,Non-Purchaser
8342,mobile,UK,Facebook Ads - Retargeting,Facebook,2025-08-19,2025-09-09,1,177.25,One-time Buyer
8343,desktop,USA,Organic Search,Organic,2025-07-13,,0,0.0,Non-Purchaser
8344,desktop,India,Instagram Influencer,Instagram,2025-08-08,,0,0.0,Non-Purchaser
8345,mobile,UK,Google Search - Brand,Google Ads,2025-12-31,,0,0.0,Non-Purchaser
8346,desktop,USA,Organic Search,Organic,2025-09-24,2025-09-25,1,105.82,One-time Buyer
8347,desktop,USA,YouTube Ads,YouTube,2025-10-10,,0,0.0,Non-Purchaser
8348,desktop,India,Organic Search,Organic,2025-07-03,2025-07-08,2,361.1,Repeat Customer
8349,tablet,USA,Google Search - Generic,Google Ads,2025-08-08,2025-08-23,1,81.17,One-time Buyer
8350,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-09-02,2025-09-27,1,78.94,One-time Buyer
8351,mobile,Australia,Organic Search,Organic,2025-10-17,,0,0.0,Non-Purchaser
8352,desktop,Canada,Organic Search,Organic,2025-07-04,,0,0.0,Non-Purchaser
8353,desktop,UK,Email Newsletter,Email,2025-10-25,,0,0.0,Non-Purchaser
8354,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-08-18,,0,0.0,Non-Purchaser
8355,mobile,India,Google Search - Generic,Google Ads,2025-07-14,2025-07-28,1,24.94,One-time Buyer
8356,desktop,USA,YouTube Ads,YouTube,2025-07-24,,0,0.0,Non-Purchaser
8357,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-07-21,,0,0.0,Non-Purchaser
8358,mobile,USA,Google Search - Brand,Google Ads,2025-08-16,2025-08-20,1,35.94,One-time Buyer
8359,mobile,USA,Email Newsletter,Email,2025-07-04,,0,0.0,Non-Purchaser
8360,mobile,Australia,Google Search - Brand,Google Ads,2025-07-11,,0,0.0,Non-Purchaser
8361,mobile,UK,Google Search - Brand,Google Ads,2025-10-11,,0,0.0,Non-Purchaser
8362,desktop,UK,Google Search - Brand,Google Ads,2025-07-09,2025-08-30,1,41.3,One-time Buyer
8363,mobile,Australia,Instagram Influencer,Instagram,2025-07-17,,0,0.0,Non-Purchaser
8364,mobile,USA,Google Search - Brand,Google Ads,2025-08-06,2025-08-09,3,173.29,Repeat Customer
8365,mobile,USA,Email Newsletter,Email,2025-08-14,,0,0.0,Non-Purchaser
8366,mobile,UK,Facebook Ads - Retargeting,Facebook,2025-09-26,,0,0.0,Non-Purchaser
8367,desktop,UK,Google Search - Generic,Google Ads,2025-08-06,,0,0.0,Non-Purchaser
8368,mobile,UK,Google Search - Generic,Google Ads,2025-10-04,,0,0.0,Non-Purchaser
8369,mobile,USA,Organic Search,Organic,2025-08-28,2025-09-06,1,26.76,One-time Buyer
8370,desktop,UK,Google Search - Generic,Google Ads,2025-07-08,2025-07-20,1,58.99,One-time Buyer
8371,desktop,USA,Google Search - Brand,Google Ads,2025-07-11,2025-08-02,1,18.23,One-time Buyer
8372,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-08-05,,0,0.0,Non-Purchaser
8373,desktop,USA,YouTube Ads,YouTube,2025-07-31,,0,0.0,Non-Purchaser
8374,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-09-22,,0,0.0,Non-Purchaser
8375,mobile,USA,Google Search - Brand,Google Ads,2025-08-23,,0,0.0,Non-Purchaser
8376,tablet,USA,Direct Traffic,Direct,2025-07-30,,0,0.0,Non-Purchaser
8377,desktop,Australia,Google Search - Generic,Google Ads,2025-07-12,2025-07-14,2,254.51,Repeat Customer
8378,mobile,Australia,Organic Search,Organic,2025-07-16,,0,0.0,Non-Purchaser
8379,desktop,UK,Google Search - Generic,Google Ads,2025-08-22,,0,0.0,Non-Purchaser
8380,desktop,Australia,Organic Search,Organic,2025-08-03,,0,0.0,Non-Purchaser
8381,mobile,Australia,Instagram Influencer,Instagram,2025-08-14,,0,0.0,Non-Purchaser
8382,mobile,USA,Instagram Influencer,Instagram,2025-07-12,,0,0.0,Non-Purchaser
8383,tablet,USA,Organic Search,Organic,2025-09-05,2025-09-19,1,46.52,One-time Buyer
8384,mobile,Australia,Organic Search,Organic,2025-10-25,,0,0.0,Non-Purchaser
8385,mobile,UK,Email Newsletter,Email,2025-07-19,,0,0.0,Non-Purchaser
8386,desktop,USA,Email Newsletter,Email,2025-08-11,,0,0.0,Non-Purchaser
8387,mobile,Canada,Organic Search,Organic,2025-12-31,2025-12-31,1,272.15,One-time Buyer
8388,mobile,USA,Google Search - Generic,Google Ads,2025-07-25,2025-08-09,1,194.04,One-time Buyer
8389,desktop,USA,Direct Traffic,Direct,2025-08-25,,0,0.0,Non-Purchaser
8390,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-07-06,2025-08-28,1,104.36,One-time Buyer
8391,mobile,USA,Google Search - Generic,Google Ads,2025-08-26,,0,0.0,Non-Purchaser
8392,tablet,USA,Organic Search,Organic,2025-07-06,2025-07-09,1,115.46,One-time Buyer
8393,mobile,India,YouTube Ads,YouTube,2025-12-31,,0,0.0,Non-Purchaser
8394,mobile,USA,Instagram Influencer,Instagram,2025-09-15,,0,0.0,Non-Purchaser
8395,mobile,USA,Email Newsletter,Email,2025-10-03,2025-10-24,1,116.71,One-time Buyer
8396,desktop,USA,Organic Search,Organic,2025-09-13,,0,0.0,Non-Purchaser
